host_id,property_id,room_type,price,cleaning_fee,availability_next_30,availability_next_60,availability_next_90,reviews_per_month,review_scores_rating,review_scores_location,cancellation_policy,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,neighbourhood_group_cleansed,latitude,longitude,property_type,ordinal_rating,available,Years_host
31546132,3468,Private room,34.0,12.0,6,14,40,3.36,81.0,8.0,strict_14_with_grace_period,2015,within an hour,100%,0,14.0,Lisboa,38.72718,-9.13606,Apartment,2 Stars,Yellow,5
3844593,3469,Entire home/apt,100.0,10.0,0,4,18,4.01,85.0,9.0,strict_14_with_grace_period,2012,within a few hours,92%,0,2.0,Lisboa,38.71472,-9.13268,Apartment,2 Stars,Red,8
31566978,3470,Entire home/apt,120.0,30.0,4,5,35,0.3,100.0,10.0,strict_14_with_grace_period,2015,within a day,100%,0,1.0,Cascais,38.71595,-9.408,House,5 Stars,Yellow,5
4047048,3471,Entire home/apt,132.0,40.0,1,4,5,2.57,97.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,2.0,Lisboa,38.717240000000004,-9.15435,Apartment,4 Stars,Yellow,8
14091419,3472,Entire home/apt,119.0,14.0,17,21,24,0.65,99.0,10.0,strict_14_with_grace_period,2014,within a day,100%,0,1.0,Sintra,38.8085,-9.39812,Loft,4 Stars,Green,6
4173201,3473,Entire home/apt,70.0,0.0,6,12,31,2.68,97.0,10.0,moderate,2012,within an hour,100%,1,3.0,Sintra,38.79638,-9.39061,Apartment,4 Stars,Yellow,8
23287379,3474,Entire home/apt,150.0,30.0,25,48,78,0.28,94.0,9.0,strict_14_with_grace_period,2014,within a day,75%,0,1.0,Lourinhã,39.27378,-9.32612,Townhouse,3 Stars,Green,6
16857202,3475,Entire home/apt,115.0,55.0,4,24,30,4.36,95.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,1,3.0,Lisboa,38.712559999999996,-9.12847,Apartment,3 Stars,Yellow,6
31274106,3476,Entire home/apt,65.0,0.0,2,2,5,1.91,99.0,10.0,moderate,2015,within an hour,100%,0,1.0,Lisboa,38.72886,-9.13744,Apartment,4 Stars,Yellow,5
13826758,3477,Entire home/apt,100.0,0.0,0,0,0,1.05,97.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,2.0,Lisboa,38.7111,-9.13125,Apartment,4 Stars,Red,6
31606067,3478,Entire home/apt,96.0,0.0,5,7,14,2.75,94.0,10.0,strict_14_with_grace_period,2015,within a day,100%,0,1.0,Lisboa,38.71887,-9.14512,Apartment,3 Stars,Yellow,5
15814568,3479,Entire home/apt,95.0,25.0,21,36,65,0.12,92.0,10.0,strict_14_with_grace_period,2014,within a few hours,100%,0,7.0,Lisboa,38.71015,-9.15247,Apartment,3 Stars,Green,6
25064934,3480,Private room,52.0,30.0,8,18,44,2.91,87.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,18.0,Lisboa,38.71778,-9.1399,Apartment,2 Stars,Green,6
1756107,3482,Entire home/apt,126.0,42.0,7,15,29,0.17,80.0,9.0,strict_14_with_grace_period,2012,within an hour,100%,0,178.0,Lisboa,38.71308,-9.13551,Apartment,1 Star,Yellow,8
21714387,3483,Entire home/apt,90.0,25.0,17,43,50,1.2,94.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,3.0,Lisboa,38.71419,-9.14509,Apartment,3 Stars,Green,6
31670029,3484,Entire home/apt,350.0,0.0,6,8,22,0.23,96.0,9.0,moderate,2015,within an hour,100%,1,4.0,Mafra,38.94393,-9.39284,Villa,4 Stars,Yellow,5
9832379,3486,Private room,59.0,30.0,29,59,89,0.02,20.0,2.0,flexible,2013,within a day,50%,0,1.0,Loures,38.807140000000004,-9.16033,Apartment,1 Star,Green,7
31683196,3487,Entire home/apt,130.0,50.0,3,7,26,3.24,90.0,10.0,moderate,2015,a few days or more,20%,0,3.0,Lisboa,38.71263,-9.14502,Apartment,2 Stars,Yellow,5
31352532,3488,Entire home/apt,80.0,30.0,11,23,52,1.87,85.0,8.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.7377,-9.12396,Apartment,2 Stars,Green,5
17249585,3489,Entire home/apt,36.0,5.0,1,7,17,1.84,97.0,9.0,moderate,2014,within an hour,100%,0,4.0,Cascais,38.704679999999996,-9.33486,Apartment,4 Stars,Yellow,6
31352532,3490,Entire home/apt,80.0,30.0,15,27,52,1.83,81.0,8.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.736290000000004,-9.122060000000001,Apartment,2 Stars,Green,5
31352532,3491,Entire home/apt,80.0,30.0,6,14,43,1.69,76.0,8.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.737970000000004,-9.12229,Apartment,1 Star,Yellow,5
31352532,3492,Entire home/apt,80.0,30.0,14,34,64,0.86,81.0,8.0,moderate,2015,within an hour,94%,0,14.0,Lisboa,38.736259999999994,-9.12209,Apartment,2 Stars,Green,5
20893300,3493,Entire home/apt,65.0,0.0,0,0,0,0.17,100.0,9.0,strict_14_with_grace_period,2014,within a few hours,100%,1,11.0,Lisboa,38.774229999999996,-9.16344,Apartment,5 Stars,Red,6
31529108,3494,Private room,125.0,15.0,17,42,67,0.09,100.0,8.0,strict_14_with_grace_period,2015,within an hour,100%,0,4.0,Mafra,39.00651,-9.403839999999999,Condominium,5 Stars,Green,5
29064494,3495,Entire home/apt,105.0,40.0,14,23,51,1.45,88.0,9.0,strict_14_with_grace_period,2015,within an hour,99%,0,25.0,Lisboa,38.72446,-9.156360000000001,Apartment,2 Stars,Green,5
11707167,3497,Entire home/apt,100.0,0.0,0,0,0,0.16,96.0,9.0,moderate,2014,within an hour,79%,0,113.0,Cascais,38.70745,-9.45422,House,4 Stars,Red,6
14909268,3499,Entire home/apt,100.0,0.0,0,24,54,0.14,89.0,9.0,moderate,2014,within a few hours,100%,1,3.0,Lisboa,38.7091,-9.15173,Apartment,2 Stars,Red,6
22639861,3500,Private room,37.0,10.0,14,26,49,1.72,97.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,1,1.0,Lisboa,38.72899,-9.136519999999999,Apartment,4 Stars,Green,6
31663982,3501,Private room,55.0,10.0,14,25,35,0.04,100.0,8.0,moderate,2015,a few days or more,0%,0,7.0,Lisboa,38.71102,-9.15542,Apartment,5 Stars,Green,5
31663982,3502,Private room,65.0,10.0,7,19,31,0.06,100.0,10.0,moderate,2015,a few days or more,0%,0,7.0,Lisboa,38.710640000000005,-9.1571,Apartment,5 Stars,Yellow,5
1756107,3503,Entire home/apt,174.0,72.0,4,12,32,0.75,92.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,178.0,Lisboa,38.71053,-9.13457,Apartment,3 Stars,Yellow,8
31800413,3504,Entire home/apt,70.0,20.0,12,32,62,2.53,96.0,9.0,moderate,2015,within a day,100%,1,1.0,Lisboa,38.73973,-9.15505,Apartment,4 Stars,Green,5
20893300,3505,Entire home/apt,65.0,0.0,16,19,34,0.32,100.0,9.0,strict_14_with_grace_period,2014,within a few hours,100%,1,11.0,Lisboa,38.77442,-9.1619,Apartment,5 Stars,Green,6
31807204,3506,Entire home/apt,90.0,40.0,19,49,72,3.78,92.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,2.0,Lisboa,38.71513,-9.13687,Apartment,3 Stars,Green,5
5173226,3507,Entire home/apt,85.0,35.0,10,35,60,1.7,88.0,10.0,strict_14_with_grace_period,2013,within a few hours,100%,0,8.0,Lisboa,38.7136,-9.147,Apartment,2 Stars,Green,7
25391913,3509,Entire home/apt,148.0,80.0,8,17,33,0.39,93.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,40.0,Cascais,38.69959,-9.42305,Apartment,3 Stars,Green,6
24039534,3510,Entire home/apt,130.0,50.0,23,53,83,0.87,95.0,9.0,moderate,2014,within an hour,100%,1,15.0,Lisboa,38.70313,-9.19807,Apartment,3 Stars,Green,6
31529108,3511,Private room,125.0,15.0,14,21,46,0.04,90.0,8.0,strict_14_with_grace_period,2015,within an hour,100%,0,4.0,Mafra,39.0081,-9.40445,Condominium,2 Stars,Green,5
1416183,3513,Entire home/apt,159.0,0.0,1,5,13,1.29,98.0,10.0,strict_14_with_grace_period,2011,within a few hours,100%,1,17.0,Lisboa,38.711940000000006,-9.14208,Apartment,4 Stars,Yellow,9
31854730,3514,Private room,30.0,0.0,3,5,14,2.18,95.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,5.0,Lisboa,38.73081,-9.15167,Condominium,3 Stars,Yellow,5
1756107,3515,Entire home/apt,93.0,42.0,5,6,18,0.18,89.0,9.0,strict_14_with_grace_period,2012,within an hour,100%,0,178.0,Lisboa,38.70856,-9.15602,Apartment,2 Stars,Yellow,8
17235600,3516,Private room,69.0,0.0,23,33,61,0.06,87.0,8.0,strict_14_with_grace_period,2014,within an hour,100%,1,14.0,Lourinhã,39.26636,-9.28223,Bed and breakfast,2 Stars,Green,6
19558390,3517,Private room,24.0,5.0,15,35,45,1.96,91.0,9.0,moderate,2014,within an hour,100%,0,4.0,Cascais,38.70828,-9.41089,Guest suite,3 Stars,Green,6
30601510,3519,Entire home/apt,82.0,25.0,0,8,25,2.84,91.0,9.0,strict_14_with_grace_period,2015,within a few hours,100%,0,1.0,Lisboa,38.716390000000004,-9.1256,Apartment,3 Stars,Red,5
31746589,3520,Entire home/apt,80.0,20.0,0,2,2,3.01,98.0,9.0,moderate,2015,within a few hours,90%,1,1.0,Lisboa,38.75346,-9.18254,Apartment,4 Stars,Red,5
31902633,3521,Entire home/apt,66.0,24.0,3,5,8,4.94,93.0,9.0,moderate,2015,within an hour,100%,0,3.0,Sintra,38.77939,-9.37267,Loft,3 Stars,Yellow,5
22078192,3522,Entire home/apt,401.0,100.0,6,9,26,0.15,89.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,1,10.0,Cascais,38.74998,-9.45214,Cottage,2 Stars,Yellow,6
23669424,3523,Entire home/apt,175.0,75.0,9,27,53,0.46,97.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,0,3.0,Lisboa,38.773509999999995,-9.09751,Apartment,4 Stars,Green,6
8206497,3525,Entire home/apt,130.0,40.0,11,29,59,0.1,100.0,10.0,moderate,2013,within an hour,100%,0,4.0,Lisboa,38.71464,-9.1384,Apartment,5 Stars,Green,7
8206497,3527,Entire home/apt,105.0,35.0,19,45,75,0.08,95.0,10.0,moderate,2013,within an hour,100%,0,4.0,Lisboa,38.71467,-9.13648,Apartment,3 Stars,Green,7
776635,3529,Entire home/apt,140.0,60.0,8,17,47,0.28,91.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,0,16.0,Cascais,38.72055,-9.463339999999999,House,3 Stars,Green,9
32028521,3530,Entire home/apt,58.0,0.0,3,3,7,2.89,96.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,4.0,Lisboa,38.71367,-9.12831,Apartment,4 Stars,Yellow,5
32029307,3531,Private room,25.0,0.0,0,0,0,3.27,88.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,1.0,Lisboa,38.75851,-9.104610000000001,Apartment,2 Stars,Red,5
29871566,3532,Entire home/apt,106.0,0.0,9,18,30,0.92,97.0,9.0,moderate,2015,within a few hours,100%,1,3.0,Sintra,38.84705,-9.33999,Townhouse,4 Stars,Green,5
32032130,3533,Entire home/apt,94.0,0.0,16,39,69,0.2,100.0,10.0,flexible,2015,within a few hours,100%,0,4.0,Lisboa,38.768,-9.12908,Camper/RV,5 Stars,Green,5
13569948,3534,Entire home/apt,135.0,40.0,3,6,7,0.66,98.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,1,1.0,Cascais,38.706559999999996,-9.44706,Villa,4 Stars,Yellow,6
18710963,3535,Entire home/apt,265.0,75.0,28,41,66,0.23,95.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,0,2.0,Mafra,39.017759999999996,-9.42146,House,3 Stars,Green,6
23427234,3536,Private room,35.0,0.0,0,0,0,0.04,100.0,10.0,flexible,2014,within an hour,100%,1,3.0,Loures,38.784490000000005,-9.111289999999999,Apartment,5 Stars,Red,6
14896962,3537,Entire home/apt,70.0,20.0,30,60,90,0.08,95.0,9.0,strict_14_with_grace_period,2014,within a day,100%,0,2.0,Sintra,38.79464,-9.45558,Villa,3 Stars,Green,6
32063212,3538,Entire home/apt,90.0,20.0,3,8,15,2.13,98.0,10.0,moderate,2015,within an hour,100%,1,1.0,Lisboa,38.713229999999996,-9.13588,Apartment,4 Stars,Yellow,5
31854730,3539,Private room,30.0,0.0,2,4,13,2.16,94.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,5.0,Lisboa,38.73229,-9.149980000000001,Condominium,3 Stars,Yellow,5
31854730,3540,Private room,30.0,0.0,5,9,18,1.79,94.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,5.0,Lisboa,38.73153,-9.15092,Apartment,3 Stars,Yellow,5
32083250,3541,Entire home/apt,160.0,40.0,0,12,24,1.38,97.0,9.0,moderate,2015,within an hour,100%,1,2.0,Lisboa,38.71979,-9.13472,Apartment,4 Stars,Red,5
31854730,3542,Private room,25.0,0.0,4,6,11,2.3,94.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,0,5.0,Lisboa,38.73018,-9.15063,Apartment,3 Stars,Yellow,5
505277,3543,Entire home/apt,230.0,70.0,28,58,81,0.1,88.0,10.0,moderate,2011,a few days or more,0%,0,0.0,Sintra,38.815940000000005,-9.45498,House,2 Stars,Green,9
32142483,3544,Entire home/apt,185.0,60.0,6,7,31,0.79,98.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,1.0,Torres Vedras,39.10052,-9.39869,Villa,4 Stars,Yellow,5
32080799,3545,Entire home/apt,80.0,0.0,25,28,58,0.48,94.0,10.0,moderate,2015,within a day,80%,0,1.0,Mafra,38.9683,-9.417580000000001,Condominium,3 Stars,Green,5
16163425,3547,Entire home/apt,130.0,0.0,6,15,27,0.15,97.0,10.0,moderate,2014,within an hour,100%,0,2.0,Lisboa,38.727740000000004,-9.13578,Apartment,4 Stars,Yellow,6
2372087,3548,Entire home/apt,250.0,0.0,12,16,24,2.56,95.0,9.0,strict_14_with_grace_period,2012,within an hour,100%,0,69.0,Lisboa,38.724740000000004,-9.136439999999999,Apartment,3 Stars,Green,8
32184037,3549,Private room,56.0,10.0,5,15,37,3.22,97.0,10.0,moderate,2015,within an hour,100%,1,7.0,Lisboa,38.712559999999996,-9.15123,Apartment,4 Stars,Yellow,5
25391913,3550,Entire home/apt,217.0,100.0,8,28,58,0.74,91.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,40.0,Cascais,38.698370000000004,-9.4186,Apartment,3 Stars,Green,6
32216291,3551,Entire home/apt,80.0,20.0,1,1,1,2.72,88.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,0,1.0,Lisboa,38.71447,-9.13503,Apartment,2 Stars,Yellow,5
32220346,3552,Entire home/apt,100.0,30.0,9,18,48,1.76,94.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,1,3.0,Oeiras,38.70704,-9.27406,Apartment,3 Stars,Green,5
23536410,3553,Entire home/apt,90.0,20.0,5,21,23,2.81,91.0,10.0,moderate,2014,within an hour,100%,0,3.0,Lisboa,38.714890000000004,-9.137030000000001,Apartment,3 Stars,Yellow,6
20050370,3554,Entire home/apt,80.0,20.0,1,5,11,5.35,97.0,10.0,moderate,2014,within an hour,100%,1,1.0,Sintra,38.79525,-9.3815,House,4 Stars,Yellow,6
6065977,3555,Entire home/apt,85.0,40.0,2,17,32,3.46,96.0,10.0,strict_14_with_grace_period,2013,within an hour,100%,1,18.0,Lisboa,38.71308,-9.14515,Apartment,4 Stars,Yellow,7
2595958,3556,Private room,39.0,12.0,2,4,9,4.34,96.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,2.0,Lisboa,38.709579999999995,-9.14275,Apartment,4 Stars,Yellow,8
17235600,3557,Private room,69.0,0.0,9,15,43,0.04,100.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,1,14.0,Lourinhã,39.267340000000004,-9.28306,Hostel,5 Stars,Green,6
17235600,3558,Private room,69.0,0.0,9,15,35,0.15,91.0,8.0,strict_14_with_grace_period,2014,within an hour,100%,1,14.0,Lourinhã,39.26891,-9.2834,Bed and breakfast,3 Stars,Green,6
19905749,3561,Entire home/apt,105.0,35.0,5,13,35,3.42,96.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,29.0,Lisboa,38.70961,-9.132480000000001,Apartment,4 Stars,Yellow,6
1474999,3562,Private room,70.0,20.0,0,0,0,0.46,97.0,10.0,strict_14_with_grace_period,2011,within a day,80%,0,7.0,Lisboa,38.71315,-9.13533,Apartment,4 Stars,Red,9
32351121,3563,Entire home/apt,140.0,0.0,23,45,75,0.11,92.0,9.0,strict_14_with_grace_period,2015,within a day,100%,0,1.0,Sintra,38.814890000000005,-9.28139,Condominium,3 Stars,Green,5
32359991,3564,Entire home/apt,60.0,0.0,2,2,8,3.04,94.0,9.0,moderate,2015,within a few hours,100%,0,1.0,Lisboa,38.708009999999994,-9.15588,Apartment,3 Stars,Yellow,5
17125483,3565,Entire home/apt,124.0,25.0,9,34,59,4.22,95.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,1,27.0,Lisboa,38.71221,-9.131730000000001,Loft,3 Stars,Green,6
5654135,3566,Entire home/apt,75.0,35.0,2,3,5,1.02,84.0,9.0,moderate,2013,within an hour,100%,0,1.0,Lisboa,38.720690000000005,-9.14071,Apartment,2 Stars,Yellow,7
32438211,3567,Entire home/apt,120.0,0.0,5,7,17,0.56,99.0,10.0,moderate,2015,within an hour,100%,1,1.0,Cascais,38.701609999999995,-9.37628,House,4 Stars,Yellow,5
17235600,3568,Shared room,35.0,0.0,30,60,90,0.04,100.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,1,14.0,Lourinhã,39.26789,-9.28237,Bed and breakfast,5 Stars,Green,6
32472133,3569,Entire home/apt,50.0,0.0,0,0,0,0.98,95.0,9.0,strict_14_with_grace_period,2015,a few days or more,25%,0,1.0,Lisboa,38.7025,-9.19525,Apartment,3 Stars,Red,5
5691663,3570,Entire home/apt,105.0,45.0,9,23,47,4.15,97.0,10.0,moderate,2013,within an hour,100%,1,50.0,Lisboa,38.7113,-9.128589999999999,Apartment,4 Stars,Green,7
1420349,3571,Entire home/apt,240.0,120.0,3,15,25,0.84,97.0,9.0,strict_14_with_grace_period,2011,within an hour,100%,1,2.0,Lisboa,38.73531,-9.156089999999999,House,4 Stars,Yellow,9
2101702,3572,Entire home/apt,110.0,0.0,6,30,60,4.88,91.0,10.0,moderate,2012,within an hour,98%,0,18.0,Lisboa,38.71649,-9.15047,Apartment,3 Stars,Yellow,8
32522408,3573,Entire home/apt,95.0,25.0,3,12,26,3.99,99.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,1.0,Lisboa,38.711259999999996,-9.13681,Apartment,4 Stars,Yellow,5
23392876,3574,Entire home/apt,50.0,25.0,0,0,0,1.64,90.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,3.0,Cascais,38.7031,-9.38848,Cottage,2 Stars,Red,6
515924,3575,Private room,95.0,0.0,23,53,83,0.28,83.0,9.0,strict_14_with_grace_period,2011,within a day,55%,0,9.0,Lisboa,38.71219,-9.1368,Bed and breakfast,2 Stars,Green,9
32553441,3576,Entire home/apt,80.0,0.0,1,8,38,0.47,95.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,1.0,Lisboa,38.74749,-9.132539999999999,Apartment,3 Stars,Yellow,5
29871566,3577,Entire home/apt,106.0,0.0,0,0,0,0.75,97.0,8.0,moderate,2015,within a few hours,100%,1,3.0,Sintra,38.84827,-9.34181,Townhouse,4 Stars,Red,5
17638903,3578,Private room,180.0,30.0,25,50,74,0.21,84.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,0,55.0,Lisboa,38.71906,-9.138,Castle,2 Stars,Green,6
17638903,3580,Private room,180.0,30.0,1,3,33,0.56,89.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,55.0,Lisboa,38.71765,-9.13826,Castle,2 Stars,Yellow,6
32572989,3581,Entire home/apt,180.0,60.0,0,1,1,0.12,93.0,10.0,moderate,2015,within an hour,100%,0,1.0,Mafra,38.94789,-9.4101,House,3 Stars,Red,5
30424774,3582,Entire home/apt,120.0,40.0,7,19,43,2.68,97.0,10.0,moderate,2015,within an hour,100%,1,5.0,Lisboa,38.71485,-9.13321,Apartment,4 Stars,Yellow,5
24485176,3583,Entire home/apt,59.0,0.0,10,27,51,1.47,84.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,0,40.0,Lisboa,38.71285,-9.14959,Apartment,2 Stars,Green,6
15262500,3584,Entire home/apt,66.0,0.0,6,25,48,1.38,92.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,0,10.0,Lisboa,38.7695,-9.10208,Apartment,3 Stars,Yellow,6
14743255,3585,Entire home/apt,140.0,40.0,3,19,40,2.67,97.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,1,4.0,Lisboa,38.718309999999995,-9.130460000000001,Apartment,4 Stars,Yellow,6
19463058,3586,Entire home/apt,115.0,30.0,13,27,51,2.95,89.0,9.0,strict_14_with_grace_period,2014,within a few hours,100%,0,3.0,Lisboa,38.71287,-9.131960000000001,Apartment,2 Stars,Green,6
2396258,3587,Entire home/apt,129.0,0.0,3,5,12,2.2,95.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,18.0,Lisboa,38.71229,-9.12593,Apartment,3 Stars,Yellow,8
32620406,3588,Entire home/apt,85.0,25.0,3,6,15,3.74,93.0,10.0,moderate,2015,within an hour,100%,0,1.0,Lisboa,38.70852,-9.15599,Apartment,3 Stars,Yellow,5
5579298,3589,Entire home/apt,65.0,0.0,2,5,13,0.11,100.0,10.0,strict_14_with_grace_period,2013,within an hour,100%,1,8.0,Sintra,38.82885,-9.46746,Guesthouse,5 Stars,Yellow,7
32028521,3590,Entire home/apt,79.0,0.0,6,8,16,4.28,97.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,1,4.0,Lisboa,38.712709999999994,-9.13225,Apartment,4 Stars,Yellow,5
32184037,3591,Private room,52.0,10.0,4,4,17,4.02,96.0,10.0,moderate,2015,within an hour,100%,1,7.0,Lisboa,38.7122,-9.15156,Apartment,4 Stars,Yellow,5
32664826,3592,Entire home/apt,45.0,0.0,2,11,14,3.98,94.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,0,1.0,Lisboa,38.7103,-9.12984,Apartment,3 Stars,Yellow,5
27546271,3593,Entire home/apt,79.0,30.0,8,18,28,3.44,97.0,10.0,moderate,2015,within an hour,100%,1,7.0,Lisboa,38.711459999999995,-9.1292,Apartment,4 Stars,Green,5
7865020,3595,Entire home/apt,50.0,0.0,3,7,18,1.48,96.0,10.0,moderate,2013,within an hour,100%,1,1.0,Mafra,38.97126,-9.41814,Apartment,4 Stars,Yellow,7
5117829,3596,Private room,23.0,0.0,8,16,28,1.6,98.0,10.0,strict_14_with_grace_period,2013,within an hour,100%,1,4.0,Lisboa,38.706920000000004,-9.16008,Apartment,4 Stars,Green,7
32707557,3597,Entire home/apt,140.0,0.0,0,0,0,0.08,90.0,10.0,flexible,2015,a few days or more,0%,0,1.0,Lisboa,38.7118,-9.14717,Apartment,2 Stars,Red,5
32707585,3598,Entire home/apt,134.0,35.0,5,13,43,0.83,86.0,9.0,strict_14_with_grace_period,2015,within an hour,90%,0,1.0,Lisboa,38.72032,-9.1373,Apartment,2 Stars,Yellow,5
20507987,3600,Entire home/apt,110.0,35.0,17,47,77,1.07,87.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,0,6.0,Lisboa,38.71667,-9.13913,Apartment,2 Stars,Green,6
24608308,3601,Entire home/apt,130.0,50.0,5,12,20,0.9,98.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,1,3.0,Cascais,38.6957,-9.42186,Townhouse,4 Stars,Yellow,6
20507987,3602,Entire home/apt,110.0,35.0,0,0,0,0.84,88.0,9.0,strict_14_with_grace_period,2014,within an hour,100%,0,6.0,Lisboa,38.71707,-9.13925,Apartment,2 Stars,Red,6
3953109,3603,Entire home/apt,83.0,0.0,20,40,53,0.76,83.0,9.0,moderate,2012,within an hour,100%,0,495.0,Lisboa,38.71653,-9.137310000000001,Apartment,2 Stars,Green,8
32743314,3604,Entire home/apt,106.0,0.0,27,51,81,0.26,89.0,10.0,moderate,2015,within a day,100%,0,15.0,Lisboa,38.70936,-9.13987,Apartment,2 Stars,Green,5
15803788,3605,Private room,37.0,15.0,2,6,21,4.25,92.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,2.0,Lisboa,38.710879999999996,-9.14965,Apartment,3 Stars,Yellow,6
32765559,3606,Entire home/apt,90.0,20.0,8,26,56,1.52,93.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,16.0,Lisboa,38.71535,-9.13712,Apartment,3 Stars,Green,5
32765860,3607,Entire home/apt,109.0,30.0,9,16,27,3.67,98.0,10.0,moderate,2015,within an hour,100%,1,1.0,Lisboa,38.70965,-9.157589999999999,Apartment,4 Stars,Green,5
32782426,3608,Entire home/apt,60.0,25.0,12,15,39,0.38,93.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,1.0,Lourinhã,39.2173,-9.277239999999999,House,3 Stars,Green,5
32821773,3609,Entire home/apt,57.0,20.0,19,49,79,3.02,92.0,10.0,moderate,2015,within a few hours,80%,0,6.0,Lisboa,38.719229999999996,-9.1319,Apartment,3 Stars,Green,5
32827498,3610,Entire home/apt,100.0,35.0,0,8,22,0.95,95.0,9.0,moderate,2015,within an hour,100%,1,1.0,Lisboa,38.70445,-9.20385,Apartment,3 Stars,Red,5
32743314,3611,Entire home/apt,97.0,0.0,19,46,76,0.24,90.0,10.0,moderate,2015,within a day,100%,0,15.0,Lisboa,38.71006,-9.13986,Apartment,2 Stars,Green,5
32743314,3612,Entire home/apt,93.0,0.0,29,59,89,0.28,97.0,10.0,moderate,2015,within a day,100%,0,15.0,Lisboa,38.70892,-9.13793,Apartment,4 Stars,Green,5
8792624,3613,Entire home/apt,160.0,60.0,2,3,20,0.21,96.0,10.0,strict_14_with_grace_period,2013,within a few hours,100%,0,1.0,Cascais,38.70555,-9.40617,Villa,4 Stars,Yellow,7
32854560,3614,Entire home/apt,123.0,70.0,3,9,15,0.19,98.0,10.0,moderate,2015,a few days or more,33%,0,1.0,Mafra,38.9616,-9.41248,Townhouse,4 Stars,Yellow,5
